uniqueID,Date,Voter File Match,Registered Voter (of Voter File Matches),weight,Q1. Health Quality,age,DEMOGRAPHICS - GENDER,Q4. Number of People in HH,Q5. Children in HH,Q6. Non-HH Face to Face Count,Q7. Six Feet Away? (If Q6 > 0),Q8. HH Member Going to Work,Q9. Children Interacting with Other Children ,Q10. Times in Group > 20 in Last Week,Family,Friends,Co-workers,"Clients, patients, or patrons",Any other type of person not already mentioned,Q12. Handwashing Count,Q13. Currently Practicing Social Distancing?,Q14. Currently Experiencing Symptoms?,Q15. Likelihood of getting Coronavirus,Q16. NC Response to Coronavirus,Q17. Changes to Routine ,Q18. College Degree,Q19. Latino,Q20. Race,Q21. Panel Willingness,Q19-20. Race + Ethnicity,Survey Mode,Panel Respondent,DEMOGRAPHICS - RACE ON FILE,MEDIA MARKET,PARTY,TURNOUT,DEMOGRAPHICS - PARTY ON FILE,tax_score,CHOICE,CHURCH ATTENDANCE,CLIMATE CHANGE PRIORITY,COLLEGE,GUN CONTROL,GUN OWNER,PROGRESSIVE GUN OWNER,tv_cable,tv_satellite,tv_broadcast,cellphone_score,commercial_party,MARIJUANA,low_tv,trump_approve_score,retired_score,county_name,Completed Survey,week
278,2020-05-09,Yes,Yes,0.187327,Very Good,81,Female,1.0,Three or more,0.0,,No,,0.0,No,No,No,No,No,9.0,Yes,No,No,Most are underestimating the risks,Large changes,Yes,No,White,Yes,White,IVR,Yes,Caucasian,545.0,1.0,5.0,Other / Unaffiliated,3.0,2.0,5.0,1.0,4.0,1.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,5.0,5.0,ONSLOW,True,week6
4059,2020-05-09,Yes,Yes,0.430357,Good,70,Female,2.0,One,3.0,3.0,No,Yes,1.0,,,,,,5.0,Yes,No,Unsure,Most are reacting appropriately,Large changes,No,No,Black,Yes,Black,IVR,Yes,Caucasian,550.0,4.0,5.0,Other / Unaffiliated,2.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,4.0,1.0,2.0,3.0,BRUNSWICK,True,week6
3758,2020-05-09,Yes,Yes,0.44455,Good,87,Female,1.0,None,4.0,4.0,Yes,,5.0,Yes,Yes,9,9,9,9.0,Yes,No,No,Most are reacting appropriately,No real changes,No,No,White,Yes,White,IVR,Yes,Caucasian,550.0,1.0,5.0,Republican,2.0,1.0,5.0,1.0,2.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,BRUNSWICK,True,week6
6446,2020-05-09,Yes,Yes,0.530798,Good,77,Male,5.0,Two,2.0,2.0,Yes,Yes,0.0,Yes,No,No,No,No,5.0,Yes,No,Yes,Most are underestimating the risks,Small changes,No,No,White,Yes,White,IVR,No,Caucasian,560.0,1.0,4.0,Republican,2.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,WAKE,True,week6
6447,2020-05-09,Yes,Yes,0.391034,Fair,89,Female,3.0,None,3.0,0.0,,,0.0,Yes,Yes,,,,1.0,No,No,No,Most are reacting appropriately,Unsure,No,No,White,Yes,White,IVR,No,Caucasian,560.0,1.0,4.0,Republican,2.0,2.0,4.0,1.0,3.0,2.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,WAKE,True,week6
6448,2020-05-09,Yes,Yes,1.15171,Good,59,Female,4.0,Two,5.0,4.0,Yes,No,2.0,Yes,No,No,No,No,8.0,Yes,No,No,Most are underestimating the risks,,,,,0,Black,IVR,No,Black,560.0,2.0,5.0,Republican,3.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,5.0,3.0,1.0,2.0,1.0,CUMBERLAND,False,week6
6449,2020-05-09,Yes,Yes,0.20083900000000002,Fair,82,Female,2.0,None,1.0,1.0,No,,0.0,Yes,,,,,9.0,Yes,No,No,Most are reacting appropriately,Small changes,Yes,No,White,No,White,IVR,No,Caucasian,518.0,4.0,5.0,Other / Unaffiliated,4.0,3.0,4.0,3.0,2.0,5.0,4.0,4.0,2.0,3.0,1.0,1.0,5.0,3.0,1.0,2.0,5.0,ALAMANCE,True,week6
6450,2020-05-09,Yes,Yes,0.391034,Good,81,Female,1.0,None,3.0,3.0,No,,1.0,No,No,No,No,No,5.0,Yes,No,No,Most are reacting appropriately,Small changes,No,No,White,No,White,IVR,No,Caucasian,560.0,5.0,5.0,Democrat,4.0,2.0,5.0,2.0,2.0,5.0,4.0,3.0,3.0,3.0,1.0,1.0,5.0,2.0,1.0,1.0,5.0,CHATHAM,True,week6
6451,2020-05-09,Yes,Yes,1.1897,Good,59,Female,2.0,None,2.0,2.0,Yes,,2.0,Yes,No,No,No,No,9.0,Yes,No,No,Most are reacting appropriately,Large changes,No,No,White,Yes,White,IVR,No,Caucasian,560.0,5.0,5.0,Democrat,3.0,4.0,1.0,2.0,2.0,5.0,3.0,2.0,3.0,2.0,1.0,1.0,5.0,4.0,1.0,1.0,1.0,ORANGE,True,week6
6452,2020-05-09,Yes,Yes,0.6469689999999999,Very Good,83,Male,1.0,None,1.0,1.0,No,,1.0,No,,,,,,,,,,,,,,0,White,IVR,No,Caucasian,518.0,5.0,4.0,Democrat,4.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,5.0,ALAMANCE,False,week6
6453,2020-05-09,No,,1.7197799999999999,Good,41,Male,5.0,Three or more,0.0,,No,Yes,0.0,Yes,No,No,No,No,1.0,Yes,No,Yes,Most are underestimating the risks,Large changes,Yes,No,White,Yes,White,IVR,No,,,,,,,,,,,,,,,,,,,,,,,,True,week6
6454,2020-05-09,Yes,Yes,0.430357,Fair,76,Female,2.0,None,0.0,,No,,0.0,No,No,No,No,5,9.0,Yes,No,No,Most are underestimating the risks,Small changes,No,No,Another race,Yes,Another race,IVR,No,Other,570.0,1.0,5.0,Republican,3.0,1.0,4.0,1.0,2.0,3.0,4.0,2.0,2.0,4.0,1.0,1.0,5.0,2.0,1.0,5.0,5.0,ROBESON,True,week6
6455,2020-05-09,Yes,Yes,0.240146,Very Good,66,Female,2.0,None,3.0,3.0,Yes,,0.0,Yes,,8,,,9.0,Yes,No,No,Most are underestimating the risks,Large changes,Yes,No,Black,Yes,Black,IVR,No,Black,517.0,5.0,5.0,Democrat,3.0,3.0,4.0,2.0,5.0,5.0,4.0,3.0,3.0,3.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,GASTON,True,week6
6456,2020-05-09,Yes,Yes,0.44455,Very Good,65,Female,3.0,None,7.0,3.0,Yes,,0.0,Yes,,,,,9.0,Yes,No,No,Most are underestimating the risks,Large changes,No,No,White,Yes,White,IVR,No,Caucasian,570.0,5.0,5.0,Democrat,5.0,2.0,4.0,2.0,1.0,4.0,3.0,2.0,4.0,2.0,1.0,1.0,5.0,3.0,1.0,1.0,3.0,ROBESON,True,week6
6457,2020-05-09,Yes,Yes,0.5138510000000001,Fair,80,Male,3.0,,,,,0,,,,,,,,,,,,,,,,0,Black,IVR,No,Black,560.0,5.0,5.0,Democrat,5.0,2.0,5.0,2.0,1.0,3.0,2.0,2.0,4.0,2.0,1.0,1.0,4.0,3.0,1.0,1.0,5.0,CUMBERLAND,False,week6
6458,2020-05-09,Yes,Yes,0.44455,Poor,71,Female,2.0,None,2.0,1.0,,,,,,,,,,,,,,,,,,0,White,IVR,No,Caucasian,545.0,1.0,4.0,Republican,,,4.0,,2.0,,,,,,,,,,1.0,5.0,3.0,CARTERET,False,week6
6459,2020-05-09,No,,0.37854899999999997,Good,66,Female,1.0,None,3.0,3.0,No,,2.0,No,No,No,9,9,9.0,Yes,No,No,Most are underestimating the risks,Large changes,No,No,Black,Yes,Black,IVR,No,,,,,,,,,,,,,,,,,,,,,,,,True,week6
6460,2020-05-09,Yes,Yes,0.44455,Good,67,Female,2.0,None,3.0,2.0,No,,0.0,Yes,No,No,No,No,9.0,Yes,No,Yes,Most are underestimating the risks,Large changes,No,No,White,0,White,IVR,No,Caucasian,567.0,5.0,5.0,Democrat,3.0,5.0,3.0,4.0,4.0,5.0,4.0,4.0,1.0,4.0,1.0,1.0,5.0,5.0,1.0,1.0,4.0,BUNCOMBE,True,week6
6461,2020-05-09,Yes,Yes,0.588692,Fair,74,Female,1.0,None,5.0,5.0,No,,,,,,,,,,,,,,,,,0,White,IVR,No,Caucasian,517.0,1.0,5.0,Republican,2.0,1.0,4.0,1.0,3.0,1.0,4.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,5.0,4.0,CALDWELL,False,week6
6462,2020-05-09,Yes,Yes,1.3525200000000002,Good,62,Female,2.0,None,1.0,1.0,No,,1.0,Yes,No,No,No,No,6.0,Yes,No,Unsure,Most are underestimating the risks,Large changes,No,No,White,Yes,White,IVR,No,Caucasian,567.0,5.0,5.0,Democrat,3.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0,4.0,2.0,1.0,5.0,4.0,1.0,1.0,2.0,SWAIN,True,week6
5075,2020-05-09,Yes,Yes,0.588692,Good,69,Female,2.0,None,2.0,2.0,No,,0.0,Yes,No,No,No,,5.0,Yes,No,Unsure,Most are reacting appropriately,Large changes,No,No,White,Yes,White,IVR,Yes,Caucasian,517.0,4.0,5.0,Democrat,5.0,4.0,4.0,2.0,2.0,5.0,3.0,3.0,3.0,3.0,1.0,1.0,5.0,4.0,1.0,2.0,4.0,CATAWBA,True,week6
6463,2020-05-09,Yes,Yes,1.3525200000000002,Good,46,Female,3.0,One,9.0,1.0,Yes,No,4.0,Yes,No,No,No,No,9.0,Yes,No,Unsure,Most are underestimating the risks,Small changes,No,No,White,Yes,White,IVR,No,Caucasian,550.0,5.0,4.0,Democrat,3.0,1.0,4.0,2.0,4.0,1.0,5.0,1.0,2.0,4.0,1.0,1.0,4.0,3.0,1.0,3.0,1.0,COLUMBUS,True,week6
6464,2020-05-09,Yes,Yes,0.164776,Fair,76,Female,2.0,None,0.0,,No,,0.0,No,No,No,No,No,9.0,Yes,No,Unsure,Most are underestimating the risks,Large changes,Yes,No,White,Yes,White,IVR,No,Caucasian,560.0,5.0,5.0,Democrat,3.0,5.0,5.0,3.0,4.0,5.0,2.0,2.0,4.0,2.0,1.0,1.0,5.0,3.0,1.0,1.0,5.0,DURHAM,True,week6
6465,2020-05-09,Yes,Yes,0.501321,Good,62,Female,3.0,None,5.0,4.0,Yes,,0.0,Yes,No,Yes,Yes,Yes,9.0,Yes,No,Unsure,Most are underestimating the risks,Large changes,Yes,No,White,0,White,IVR,No,Caucasian,560.0,5.0,5.0,Democrat,3.0,5.0,2.0,4.0,5.0,5.0,2.0,2.0,4.0,2.0,1.0,2.0,5.0,5.0,2.0,1.0,2.0,WAKE,True,week6
6466,2020-05-09,No,,0.591532,Good,46,Female,4.0,Two,0.0,,Yes,No,0.0,Yes,No,No,No,No,9.0,Yes,No,Yes,Most are reacting appropriately,Large changes,Yes,No,Black,Yes,Black,IVR,No,,,,,,,,,,,,,,,,,,,,,,,,True,week6
960,2020-05-09,No,,0.254282,Fair,77,Male,2.0,None,0.0,,No,,0.0,Yes,No,No,No,No,9.0,Yes,No,No,Most are reacting appropriately,Large changes,Yes,No,White,Yes,White,IVR,Yes,,,,,,,,,,,,,,,,,,,,,,,,True,week6
6467,2020-05-09,Yes,Yes,0.680505,Fair,64,Male,2.0,None,9.0,9.0,Yes,,1.0,Yes,Yes,No,No,Yes,3.0,Yes,No,Unsure,Most are reacting appropriately,Large changes,Yes,No,White,Yes,White,IVR,No,Caucasian,560.0,1.0,5.0,Republican,3.0,4.0,2.0,1.0,5.0,1.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,5.0,2.0,WAKE,True,week6
6468,2020-05-09,Yes,Yes,0.391034,Good,65,Female,2.0,None,9.0,0.0,Yes,,9.0,No,6,6,Yes,,9.0,Yes,No,Unsure,Most are underestimating the risks,Unsure,No,No,White,Yes,White,IVR,No,Caucasian,560.0,5.0,5.0,Democrat,3.0,5.0,2.0,4.0,5.0,5.0,2.0,2.0,4.0,1.0,1.0,1.0,5.0,5.0,2.0,1.0,3.0,ORANGE,True,week6
6469,2020-05-09,Yes,Yes,0.530798,Good,67,Male,2.0,None,1.0,0.0,No,,1.0,Yes,No,No,No,No,9.0,Yes,No,No,Most are underestimating the risks,Unsure,No,No,White,Yes,White,IVR,No,Caucasian,560.0,5.0,5.0,Democrat,3.0,5.0,3.0,2.0,4.0,5.0,3.0,2.0,4.0,2.0,1.0,1.0,5.0,5.0,1.0,1.0,3.0,WAKE,True,week6
6470,2020-05-09,Yes,No,0.181346,Very Good,82,Female,1.0,None,0.0,,No,,0.0,No,No,No,No,No,9.0,Yes,No,No,Most are underestimating the risks,Large changes,Yes,No,Black,No,Black,IVR,No,Black,550.0,5.0,,Other / Unaffiliated,,2.0,4.0,2.0,2.0,3.0,4.0,2.0,2.0,3.0,1.0,1.0,5.0,2.0,1.0,3.0,4.0,,True,week6
6471,2020-05-09,Yes,Yes,1.6149200000000001,Good,60,Male,1.0,None,1.0,1.0,No,,0.0,No,Yes,No,No,No,9.0,Yes,No,No,Most are overreacting to the actual risks,Large changes,No,No,White,No,White,IVR,No,Black,560.0,2.0,3.0,Republican,,,3.0,,3.0,,,,,,,,,,1.0,4.0,2.0,HARNETT,True,week6
5687,2020-05-09,Yes,Yes,0.181346,Good,80,Female,2.0,None,0.0,,No,,0.0,Yes,,,,,9.0,,,,,,,,,0,Black,IVR,Yes,Black,545.0,5.0,5.0,Democrat,4.0,2.0,5.0,3.0,4.0,5.0,2.0,2.0,5.0,2.0,1.0,1.0,5.0,2.0,1.0,1.0,5.0,LENOIR,False,week6
6472,2020-05-09,Yes,Yes,0.20083900000000002,Very Good,68,Female,2.0,None,0.0,,Yes,,0.0,Yes,No,No,No,No,9.0,Yes,No,No,Most are reacting appropriately,Large changes,Yes,No,White,Yes,White,IVR,No,Caucasian,518.0,1.0,5.0,Republican,3.0,5.0,3.0,3.0,5.0,5.0,2.0,1.0,4.0,1.0,1.0,1.0,5.0,4.0,1.0,4.0,4.0,GUILFORD,True,week6
6473,2020-05-09,Yes,Yes,1.7910599999999999,Very Good,62,Female,2.0,None,9.0,9.0,Yes,,0.0,Yes,Yes,No,No,No,9.0,Yes,No,No,Most are reacting appropriately,Large changes,No,No,White,No,White,IVR,No,Caucasian,517.0,1.0,5.0,Republican,3.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,ROWAN,True,week6
5417,2020-05-09,Yes,Yes,0.44455,Good,66,Female,2.0,None,3.0,3.0,No,,0.0,Yes,No,No,No,No,9.0,Yes,No,Unsure,Most are underestimating the risks,Large changes,No,No,White,Yes,White,IVR,Yes,Caucasian,567.0,5.0,5.0,Democrat,4.0,3.0,3.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,1.0,1.0,5.0,4.0,1.0,1.0,3.0,RUTHERFORD,True,week6
2753,2020-05-09,Yes,Yes,0.24806599999999998,Good,82,Female,1.0,None,0.0,,No,,0.0,No,No,No,No,No,6.0,Yes,No,Unsure,Most are reacting appropriately,Large changes,Yes,No,White,Yes,White,IVR,Yes,Caucasian,517.0,5.0,5.0,Other / Unaffiliated,3.0,4.0,3.0,3.0,2.0,5.0,2.0,2.0,4.0,2.0,1.0,1.0,5.0,3.0,1.0,1.0,5.0,MECKLENBURG,True,week6
6474,2020-05-09,Yes,Yes,1.45008,Good,55,Female,2.0,None,3.0,1.0,No,,0.0,Yes,No,No,No,No,,,,,,,,,,0,White,IVR,No,Caucasian,518.0,1.0,5.0,Other / Unaffiliated,3.0,2.0,3.0,2.0,2.0,1.0,5.0,1.0,4.0,4.0,1.0,1.0,3.0,4.0,1.0,5.0,1.0,WILKES,False,week6
6475,2020-05-09,Yes,Yes,3.95094,Fair,30,Male,2.0,None,1.0,,,,,,,,,,,,,,,,,,,0,Another race,IVR,No,Other,560.0,5.0,4.0,Democrat,3.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,4.0,3.0,1.0,2.0,1.0,CUMBERLAND,False,week6
6476,2020-05-09,Yes,Yes,1.45008,Very Good,57,Female,6.0,One,0.0,,Yes,No,0.0,Yes,No,No,No,No,9.0,Yes,No,No,Most are reacting appropriately,Large changes,No,No,White,Yes,White,IVR,No,Caucasian,518.0,1.0,5.0,Republican,2.0,1.0,5.0,1.0,4.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,STOKES,True,week6
350,2020-05-09,Yes,Yes,0.588692,Good,82,Female,4.0,None,1.0,9.0,Yes,,0.0,Yes,No,No,No,No,9.0,Yes,No,No,Most are reacting appropriately,Small changes,No,No,White,Yes,White,IVR,Yes,Caucasian,517.0,1.0,5.0,Republican,2.0,1.0,5.0,1.0,2.0,1.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,5.0,CLEVELAND,True,week6
6477,2020-05-09,Yes,Yes,0.730631,Good,59,Female,3.0,None,5.0,2.0,No,,0.0,Yes,No,No,No,No,9.0,Yes,No,Yes,Most are underestimating the risks,Large changes,Yes,No,Black,Yes,Black,IVR,No,Caucasian,517.0,5.0,5.0,Democrat,3.0,5.0,2.0,4.0,5.0,5.0,4.0,3.0,5.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,MECKLENBURG,True,week6
6478,2020-05-09,Yes,Yes,2.02925,Good,39,Male,4.0,Two,9.0,9.0,Yes,No,0.0,Yes,No,No,No,No,9.0,Yes,No,No,Most are reacting appropriately,No real changes,Yes,No,Another race,Yes,Another race,IVR,No,Caucasian,518.0,3.0,5.0,Other / Unaffiliated,3.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,5.0,4.0,1.0,2.0,1.0,GUILFORD,True,week6
5138,2020-05-09,Yes,Yes,0.37854899999999997,Poor,70,Female,2.0,None,3.0,4.0,No,,5.0,No,No,No,No,No,9.0,Yes,No,Unsure,Most are underestimating the risks,Large changes,No,No,Black,Yes,Black,IVR,Yes,Black,560.0,2.0,4.0,Democrat,3.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,5.0,2.0,1.0,3.0,3.0,WILSON,True,week6
198,2020-05-09,Yes,Yes,0.569896,Good,82,Female,1.0,None,4.0,2.0,No,,0.0,Yes,,,,,8.0,Yes,No,No,Most are underestimating the risks,Small changes,3,No,Black,Yes,Black,IVR,Yes,Black,517.0,2.0,5.0,Republican,3.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,5.0,2.0,1.0,3.0,5.0,MECKLENBURG,True,week6
6479,2020-05-09,Yes,Yes,0.829442,Very Good,52,Male,5.0,One,1.0,1.0,No,No,0.0,Yes,No,No,No,No,9.0,Yes,No,No,Most are underestimating the risks,Large changes,Yes,No,White,Yes,White,IVR,No,Caucasian,518.0,1.0,5.0,Republican,2.0,1.0,4.0,1.0,5.0,1.0,4.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,FORSYTH,True,week6
6480,2020-05-09,Yes,No,1.45008,Fair,60,Female,1.0,None,3.0,3.0,No,,0.0,Yes,No,No,No,No,9.0,Yes,No,No,Most are underestimating the risks,Large changes,No,No,White,Yes,White,IVR,No,Caucasian,518.0,2.0,,Other / Unaffiliated,,4.0,2.0,2.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,,,3.0,1.0,4.0,1.0,,True,week6
6481,2020-05-09,Yes,Yes,0.24806599999999998,Very Good,71,Female,2.0,None,0.0,,No,,0.0,Yes,Yes,No,No,No,9.0,Yes,No,Unsure,Most are underestimating the risks,Large changes,Yes,No,White,Yes,White,IVR,No,Caucasian,517.0,5.0,5.0,Democrat,3.0,5.0,3.0,4.0,5.0,4.0,4.0,3.0,2.0,3.0,1.0,1.0,5.0,4.0,1.0,1.0,4.0,WATAUGA,True,week6
2029,2020-05-09,Yes,Yes,0.588692,Good,82,Female,2.0,None,0.0,,No,,1.0,Yes,No,No,No,No,9.0,Yes,No,No,Most are underestimating the risks,Small changes,No,No,White,Yes,White,IVR,Yes,Caucasian,517.0,1.0,4.0,Republican,2.0,1.0,4.0,1.0,1.0,1.0,5.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,5.0,5.0,WATAUGA,True,week6
6482,2020-05-09,Yes,Yes,0.194427,Good,73,Female,1.0,None,2.0,2.0,No,,1.0,,,,,,,,,,,,,,,0,Black,IVR,No,Black,518.0,5.0,5.0,Democrat,3.0,4.0,4.0,3.0,4.0,5.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,4.0,GUILFORD,False,week6
6483,2020-05-09,Yes,Yes,0.501321,Very Good,49,Female,2.0,None,1.0,1.0,No,,0.0,Yes,No,No,No,No,8.0,Yes,No,No,Most are reacting appropriately,Large changes,Yes,No,White,0,White,IVR,No,Caucasian,560.0,5.0,5.0,Democrat,3.0,5.0,2.0,4.0,4.0,4.0,1.0,1.0,4.0,1.0,1.0,2.0,5.0,4.0,2.0,1.0,1.0,ORANGE,True,week6
6484,2020-05-09,Yes,Yes,0.569896,Fair,76,Female,1.0,None,3.0,6.0,No,,0.0,Yes,Yes,,,5,5.0,Yes,No,No,Most are underestimating the risks,Small changes,No,No,Black,No,Black,IVR,No,Black,517.0,5.0,5.0,Democrat,3.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,3.0,2.0,1.0,1.0,5.0,3.0,1.0,1.0,4.0,CLEVELAND,True,week6
6485,2020-05-09,Yes,No,1.1897,Poor,57,Female,1.0,,,,,0,,,,,,,,,,,,,,,,0,White,IVR,No,Caucasian,560.0,5.0,,Other / Unaffiliated,,3.0,2.0,2.0,2.0,4.0,4.0,3.0,4.0,3.0,1.0,1.0,5.0,3.0,1.0,2.0,1.0,,False,week6
6486,2020-05-09,Yes,Yes,0.530798,Fair,73,Male,2.0,None,0.0,,No,,0.0,No,No,No,No,Yes,3.0,Yes,Unsure,No,Most are reacting appropriately,No real changes,No,No,White,No,White,IVR,No,Caucasian,560.0,1.0,5.0,Other / Unaffiliated,,3.0,2.0,2.0,2.0,3.0,2.0,,4.0,,,,,2.0,1.0,4.0,4.0,MOORE,True,week6
6487,2020-05-09,Yes,Yes,0.223671,Very Good,86,Male,2.0,None,0.0,,No,,0.0,No,No,No,No,No,5.0,Yes,No,No,Most are reacting appropriately,Large changes,Yes,No,White,Yes,White,IVR,No,Caucasian,560.0,1.0,5.0,Republican,2.0,1.0,4.0,1.0,3.0,1.0,4.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,5.0,5.0,MOORE,True,week6
6488,2020-05-09,No,,0.24806599999999998,Good,69,Female,2.0,None,9.0,9.0,No,,0.0,No,Yes,No,No,No,5.0,Yes,No,Unsure,Most are underestimating the risks,Large changes,Yes,No,White,No,White,IVR,No,,,,,,,,,,,,,,,,,,,,,,,,True,week6
6489,2020-05-09,Yes,Yes,0.754728,Good,61,Female,,,,,,0,,,,,,,,,,,,,,,,0,White,IVR,No,Caucasian,517.0,1.0,5.0,Republican,2.0,1.0,5.0,1.0,3.0,1.0,5.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,CALDWELL,False,week6
3797,2020-05-09,Yes,Yes,0.44455,Good,74,Female,2.0,None,0.0,,No,,0.0,Yes,No,No,,,6.0,Yes,No,No,Most are reacting appropriately,Large changes,No,No,White,Yes,White,IVR,Yes,Caucasian,544.0,3.0,4.0,Other / Unaffiliated,4.0,4.0,3.0,3.0,1.0,3.0,4.0,2.0,3.0,3.0,1.0,1.0,5.0,3.0,1.0,2.0,4.0,CURRITUCK,True,week6
6490,2020-05-09,Yes,Yes,0.569932,Good,46,Female,3.0,One,5.0,0.0,No,Yes,0.0,Yes,No,Yes,Yes,No,9.0,Yes,No,No,Most are reacting appropriately,Large changes,Yes,No,White,No,White,IVR,No,Caucasian,567.0,4.0,5.0,Other / Unaffiliated,3.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,4.0,2.0,2.0,1.0,BUNCOMBE,True,week6
491,2020-05-09,Yes,Yes,0.37854899999999997,Good,71,Female,2.0,None,2.0,2.0,No,,3.0,Yes,No,No,No,No,8.0,Yes,No,Unsure,Most are underestimating the risks,Small changes,No,No,Black,Yes,Black,IVR,Yes,Black,560.0,5.0,5.0,Democrat,4.0,4.0,4.0,4.0,3.0,5.0,4.0,3.0,3.0,3.0,1.0,1.0,5.0,4.0,1.0,1.0,4.0,ORANGE,True,week6
2822,2020-05-09,Yes,Yes,0.6469689999999999,Good,75,Male,2.0,None,2.0,0.0,No,,0.0,Yes,Yes,No,No,No,7.0,Yes,No,No,Most are reacting appropriately,Small changes,No,No,White,Yes,White,IVR,Yes,Caucasian,518.0,1.0,5.0,Other / Unaffiliated,3.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,RANDOLPH,True,week6
6491,2020-05-09,Yes,Yes,0.44455,Good,85,Female,,,,,,0,,,,,,,,,,,,,,,,0,White,IVR,No,Caucasian,544.0,5.0,4.0,Democrat,3.0,3.0,3.0,3.0,2.0,5.0,3.0,3.0,4.0,2.0,1.0,1.0,5.0,3.0,1.0,1.0,5.0,DARE,False,week6
6492,2020-05-09,Yes,Yes,0.44455,Fair,70,Female,5.0,Two,4.0,0.0,Yes,No,0.0,Yes,No,No,No,No,9.0,Yes,No,No,Most are overreacting to the actual risks,Large changes,No,No,White,Yes,White,IVR,No,Caucasian,567.0,1.0,5.0,Other / Unaffiliated,3.0,2.0,4.0,1.0,3.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,5.0,4.0,GRAHAM,True,week6
6493,2020-05-09,Yes,Yes,0.216529,Good,81,Male,5.0,One,0.0,,Yes,No,0.0,Yes,No,No,No,No,9.0,Yes,No,No,Most are reacting appropriately,Unsure,Yes,No,Black,Yes,Black,IVR,No,Black,560.0,5.0,5.0,Democrat,5.0,3.0,4.0,3.0,2.0,5.0,3.0,2.0,4.0,2.0,1.0,1.0,5.0,3.0,1.0,1.0,5.0,CUMBERLAND,True,week6
6494,2020-05-09,Yes,Yes,0.37854899999999997,Good,72,Female,5.0,None,1.0,1.0,Yes,,1.0,Yes,Yes,Yes,Yes,Yes,9.0,Yes,No,No,Most are underestimating the risks,Large changes,No,No,Black,No,Black,IVR,No,Black,560.0,5.0,5.0,Democrat,3.0,2.0,4.0,2.0,1.0,4.0,2.0,2.0,3.0,2.0,1.0,1.0,5.0,2.0,1.0,1.0,4.0,WILSON,True,week6
6495,2020-05-09,Yes,Yes,0.569932,Fair,52,Female,2.0,None,2.0,2.0,No,,0.0,Yes,No,No,No,No,9.0,Yes,No,Unsure,Most are overreacting to the actual risks,Large changes,Yes,No,White,Yes,White,IVR,No,Caucasian,545.0,1.0,5.0,Other / Unaffiliated,2.0,2.0,4.0,1.0,4.0,1.0,4.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,5.0,1.0,BEAUFORT,True,week6
6496,2020-05-09,Yes,Yes,0.216529,Very Good,68,Male,3.0,None,9.0,0.0,,,0.0,Yes,No,No,No,No,3.0,No,No,No,Most are overreacting to the actual risks,Small changes,Yes,No,Another race,Yes,Another race,IVR,No,Caucasian,560.0,1.0,5.0,Other / Unaffiliated,3.0,2.0,3.0,1.0,4.0,1.0,4.0,1.0,4.0,2.0,1.0,1.0,3.0,3.0,1.0,4.0,3.0,WAKE,True,week6
